DateKey,Date,Day,WeekNr,Month,MonthShort,MonthNo,Quarter,Year
20110316,2011-03-16,Wednesday,12,March,Mar,3,1,2011
20110317,2011-03-17,Thursday,12,March,Mar,3,1,2011
20110318,2011-03-18,Friday,12,March,Mar,3,1,2011
20110319,2011-03-19,Saturday,12,March,Mar,3,1,2011
20110320,2011-03-20,Sunday,13,March,Mar,3,1,2011
20110321,2011-03-21,Monday,13,March,Mar,3,1,2011
20110322,2011-03-22,Tuesday,13,March,Mar,3,1,2011
20110323,2011-03-23,Wednesday,13,March,Mar,3,1,2011
20110324,2011-03-24,Thursday,13,March,Mar,3,1,2011
20110325,2011-03-25,Friday,13,March,Mar,3,1,2011
20110326,2011-03-26,Saturday,13,March,Mar,3,1,2011
20110327,2011-03-27,Sunday,14,March,Mar,3,1,2011
20110328,2011-03-28,Monday,14,March,Mar,3,1,2011
20110329,2011-03-29,Tuesday,14,March,Mar,3,1,2011
20110330,2011-03-30,Wednesday,14,March,Mar,3,1,2011
20110331,2011-03-31,Thursday,14,March,Mar,3,1,2011
20110401,2011-04-01,Friday,14,April,Apr,4,2,2011
20110402,2011-04-02,Saturday,14,April,Apr,4,2,2011
20110403,2011-04-03,Sunday,15,April,Apr,4,2,2011
20110404,2011-04-04,Monday,15,April,Apr,4,2,2011
20110405,2011-04-05,Tuesday,15,April,Apr,4,2,2011
20110406,2011-04-06,Wednesday,15,April,Apr,4,2,2011
20110407,2011-04-07,Thursday,15,April,Apr,4,2,2011
20110408,2011-04-08,Friday,15,April,Apr,4,2,2011
20110409,2011-04-09,Saturday,15,April,Apr,4,2,2011
20110410,2011-04-10,Sunday,16,April,Apr,4,2,2011
20110411,2011-04-11,Monday,16,April,Apr,4,2,2011
20110412,2011-04-12,Tuesday,16,April,Apr,4,2,2011
20110413,2011-04-13,Wednesday,16,April,Apr,4,2,2011
20110414,2011-04-14,Thursday,16,April,Apr,4,2,2011
20110415,2011-04-15,Friday,16,April,Apr,4,2,2011
20110416,2011-04-16,Saturday,16,April,Apr,4,2,2011
20110417,2011-04-17,Sunday,17,April,Apr,4,2,2011
20110418,2011-04-18,Monday,17,April,Apr,4,2,2011
20110419,2011-04-19,Tuesday,17,April,Apr,4,2,2011
20110420,2011-04-20,Wednesday,17,April,Apr,4,2,2011
20110421,2011-04-21,Thursday,17,April,Apr,4,2,2011
20110422,2011-04-22,Friday,17,April,Apr,4,2,2011
20110423,2011-04-23,Saturday,17,April,Apr,4,2,2011
20110424,2011-04-24,Sunday,18,April,Apr,4,2,2011
20110425,2011-04-25,Monday,18,April,Apr,4,2,2011
20110426,2011-04-26,Tuesday,18,April,Apr,4,2,2011
20110427,2011-04-27,Wednesday,18,April,Apr,4,2,2011
20110428,2011-04-28,Thursday,18,April,Apr,4,2,2011
20110429,2011-04-29,Friday,18,April,Apr,4,2,2011
20110430,2011-04-30,Saturday,18,April,Apr,4,2,2011
20110501,2011-05-01,Sunday,19,May,May,5,2,2011
20110502,2011-05-02,Monday,19,May,May,5,2,2011
20110503,2011-05-03,Tuesday,19,May,May,5,2,2011
20110504,2011-05-04,Wednesday,19,May,May,5,2,2011
20110505,2011-05-05,Thursday,19,May,May,5,2,2011
20110506,2011-05-06,Friday,19,May,May,5,2,2011
20110507,2011-05-07,Saturday,19,May,May,5,2,2011
20110508,2011-05-08,Sunday,20,May,May,5,2,2011
20110509,2011-05-09,Monday,20,May,May,5,2,2011
20110510,2011-05-10,Tuesday,20,May,May,5,2,2011
20110511,2011-05-11,Wednesday,20,May,May,5,2,2011
20110512,2011-05-12,Thursday,20,May,May,5,2,2011
20110513,2011-05-13,Friday,20,May,May,5,2,2011
20110514,2011-05-14,Saturday,20,May,May,5,2,2011
20110515,2011-05-15,Sunday,21,May,May,5,2,2011
20110516,2011-05-16,Monday,21,May,May,5,2,2011
20110517,2011-05-17,Tuesday,21,May,May,5,2,2011
20110518,2011-05-18,Wednesday,21,May,May,5,2,2011
20110519,2011-05-19,Thursday,21,May,May,5,2,2011
20110520,2011-05-20,Friday,21,May,May,5,2,2011
20110521,2011-05-21,Saturday,21,May,May,5,2,2011
20110522,2011-05-22,Sunday,22,May,May,5,2,2011
20110523,2011-05-23,Monday,22,May,May,5,2,2011
20110524,2011-05-24,Tuesday,22,May,May,5,2,2011
20110525,2011-05-25,Wednesday,22,May,May,5,2,2011
20110526,2011-05-26,Thursday,22,May,May,5,2,2011
20110527,2011-05-27,Friday,22,May,May,5,2,2011
20110528,2011-05-28,Saturday,22,May,May,5,2,2011
20110529,2011-05-29,Sunday,23,May,May,5,2,2011
20110530,2011-05-30,Monday,23,May,May,5,2,2011
20110531,2011-05-31,Tuesday,23,May,May,5,2,2011
20110601,2011-06-01,Wednesday,23,June,Jun,6,2,2011
20110602,2011-06-02,Thursday,23,June,Jun,6,2,2011
20110603,2011-06-03,Friday,23,June,Jun,6,2,2011
20110604,2011-06-04,Saturday,23,June,Jun,6,2,2011
20110605,2011-06-05,Sunday,24,June,Jun,6,2,2011
20110606,2011-06-06,Monday,24,June,Jun,6,2,2011
20110607,2011-06-07,Tuesday,24,June,Jun,6,2,2011
20110608,2011-06-08,Wednesday,24,June,Jun,6,2,2011
20110609,2011-06-09,Thursday,24,June,Jun,6,2,2011
20110610,2011-06-10,Friday,24,June,Jun,6,2,2011
20110611,2011-06-11,Saturday,24,June,Jun,6,2,2011
20110612,2011-06-12,Sunday,25,June,Jun,6,2,2011
20110613,2011-06-13,Monday,25,June,Jun,6,2,2011
20110614,2011-06-14,Tuesday,25,June,Jun,6,2,2011
20110615,2011-06-15,Wednesday,25,June,Jun,6,2,2011
20110616,2011-06-16,Thursday,25,June,Jun,6,2,2011
20110617,2011-06-17,Friday,25,June,Jun,6,2,2011
20110618,2011-06-18,Saturday,25,June,Jun,6,2,2011
20110619,2011-06-19,Sunday,26,June,Jun,6,2,2011
20110620,2011-06-20,Monday,26,June,Jun,6,2,2011
20110621,2011-06-21,Tuesday,26,June,Jun,6,2,2011
20110622,2011-06-22,Wednesday,26,June,Jun,6,2,2011
20110623,2011-06-23,Thursday,26,June,Jun,6,2,2011
20110624,2011-06-24,Friday,26,June,Jun,6,2,2011
20110625,2011-06-25,Saturday,26,June,Jun,6,2,2011
20110626,2011-06-26,Sunday,27,June,Jun,6,2,2011
20110627,2011-06-27,Monday,27,June,Jun,6,2,2011
20110628,2011-06-28,Tuesday,27,June,Jun,6,2,2011
20110629,2011-06-29,Wednesday,27,June,Jun,6,2,2011
20110630,2011-06-30,Thursday,27,June,Jun,6,2,2011
20110701,2011-07-01,Friday,27,July,Jul,7,3,2011
20110702,2011-07-02,Saturday,27,July,Jul,7,3,2011
20110703,2011-07-03,Sunday,28,July,Jul,7,3,2011
20110704,2011-07-04,Monday,28,July,Jul,7,3,2011
20110705,2011-07-05,Tuesday,28,July,Jul,7,3,2011
20110706,2011-07-06,Wednesday,28,July,Jul,7,3,2011
20110707,2011-07-07,Thursday,28,July,Jul,7,3,2011
20110708,2011-07-08,Friday,28,July,Jul,7,3,2011
20110709,2011-07-09,Saturday,28,July,Jul,7,3,2011
20110710,2011-07-10,Sunday,29,July,Jul,7,3,2011
20110711,2011-07-11,Monday,29,July,Jul,7,3,2011
20110712,2011-07-12,Tuesday,29,July,Jul,7,3,2011
20110713,2011-07-13,Wednesday,29,July,Jul,7,3,2011
20110714,2011-07-14,Thursday,29,July,Jul,7,3,2011
20110715,2011-07-15,Friday,29,July,Jul,7,3,2011
20110716,2011-07-16,Saturday,29,July,Jul,7,3,2011
20110717,2011-07-17,Sunday,30,July,Jul,7,3,2011
20110718,2011-07-18,Monday,30,July,Jul,7,3,2011
20110719,2011-07-19,Tuesday,30,July,Jul,7,3,2011
20110720,2011-07-20,Wednesday,30,July,Jul,7,3,2011
20110721,2011-07-21,Thursday,30,July,Jul,7,3,2011
20110722,2011-07-22,Friday,30,July,Jul,7,3,2011
20110723,2011-07-23,Saturday,30,July,Jul,7,3,2011
20110724,2011-07-24,Sunday,31,July,Jul,7,3,2011
20110725,2011-07-25,Monday,31,July,Jul,7,3,2011
20110726,2011-07-26,Tuesday,31,July,Jul,7,3,2011
20110727,2011-07-27,Wednesday,31,July,Jul,7,3,2011
20110728,2011-07-28,Thursday,31,July,Jul,7,3,2011
20110729,2011-07-29,Friday,31,July,Jul,7,3,2011
20110730,2011-07-30,Saturday,31,July,Jul,7,3,2011
20110731,2011-07-31,Sunday,32,July,Jul,7,3,2011
20110801,2011-08-01,Monday,32,August,Aug,8,3,2011
20110802,2011-08-02,Tuesday,32,August,Aug,8,3,2011
20110803,2011-08-03,Wednesday,32,August,Aug,8,3,2011
20110804,2011-08-04,Thursday,32,August,Aug,8,3,2011
20110805,2011-08-05,Friday,32,August,Aug,8,3,2011
20110806,2011-08-06,Saturday,32,August,Aug,8,3,2011
20110807,2011-08-07,Sunday,33,August,Aug,8,3,2011
20110808,2011-08-08,Monday,33,August,Aug,8,3,2011
20110809,2011-08-09,Tuesday,33,August,Aug,8,3,2011
20110810,2011-08-10,Wednesday,33,August,Aug,8,3,2011
20110811,2011-08-11,Thursday,33,August,Aug,8,3,2011
20110812,2011-08-12,Friday,33,August,Aug,8,3,2011
20110813,2011-08-13,Saturday,33,August,Aug,8,3,2011
20110814,2011-08-14,Sunday,34,August,Aug,8,3,2011
20110815,2011-08-15,Monday,34,August,Aug,8,3,2011
20110816,2011-08-16,Tuesday,34,August,Aug,8,3,2011
20110817,2011-08-17,Wednesday,34,August,Aug,8,3,2011
20110818,2011-08-18,Thursday,34,August,Aug,8,3,2011
20110819,2011-08-19,Friday,34,August,Aug,8,3,2011
20110820,2011-08-20,Saturday,34,August,Aug,8,3,2011
20110821,2011-08-21,Sunday,35,August,Aug,8,3,2011
20110822,2011-08-22,Monday,35,August,Aug,8,3,2011
20110823,2011-08-23,Tuesday,35,August,Aug,8,3,2011
20110824,2011-08-24,Wednesday,35,August,Aug,8,3,2011
20110825,2011-08-25,Thursday,35,August,Aug,8,3,2011
20110826,2011-08-26,Friday,35,August,Aug,8,3,2011
20110827,2011-08-27,Saturday,35,August,Aug,8,3,2011
20110828,2011-08-28,Sunday,36,August,Aug,8,3,2011
20110829,2011-08-29,Monday,36,August,Aug,8,3,2011
20110830,2011-08-30,Tuesday,36,August,Aug,8,3,2011
20110831,2011-08-31,Wednesday,36,August,Aug,8,3,2011
20110901,2011-09-01,Thursday,36,September,Sep,9,3,2011
20110902,2011-09-02,Friday,36,September,Sep,9,3,2011
20110903,2011-09-03,Saturday,36,September,Sep,9,3,2011
20110904,2011-09-04,Sunday,37,September,Sep,9,3,2011
20110905,2011-09-05,Monday,37,September,Sep,9,3,2011
20110906,2011-09-06,Tuesday,37,September,Sep,9,3,2011
20110907,2011-09-07,Wednesday,37,September,Sep,9,3,2011
20110908,2011-09-08,Thursday,37,September,Sep,9,3,2011
20110909,2011-09-09,Friday,37,September,Sep,9,3,2011
20110910,2011-09-10,Saturday,37,September,Sep,9,3,2011
20110911,2011-09-11,Sunday,38,September,Sep,9,3,2011
20110912,2011-09-12,Monday,38,September,Sep,9,3,2011
20110913,2011-09-13,Tuesday,38,September,Sep,9,3,2011
20110914,2011-09-14,Wednesday,38,September,Sep,9,3,2011
20110915,2011-09-15,Thursday,38,September,Sep,9,3,2011
20110916,2011-09-16,Friday,38,September,Sep,9,3,2011
20110917,2011-09-17,Saturday,38,September,Sep,9,3,2011
20110918,2011-09-18,Sunday,39,September,Sep,9,3,2011
20110919,2011-09-19,Monday,39,September,Sep,9,3,2011
20110920,2011-09-20,Tuesday,39,September,Sep,9,3,2011
20110921,2011-09-21,Wednesday,39,September,Sep,9,3,2011
20110922,2011-09-22,Thursday,39,September,Sep,9,3,2011
20110923,2011-09-23,Friday,39,September,Sep,9,3,2011
20110924,2011-09-24,Saturday,39,September,Sep,9,3,2011
20110925,2011-09-25,Sunday,40,September,Sep,9,3,2011
20110926,2011-09-26,Monday,40,September,Sep,9,3,2011
20110927,2011-09-27,Tuesday,40,September,Sep,9,3,2011
20110928,2011-09-28,Wednesday,40,September,Sep,9,3,2011
20110929,2011-09-29,Thursday,40,September,Sep,9,3,2011
20110930,2011-09-30,Friday,40,September,Sep,9,3,2011
20111001,2011-10-01,Saturday,40,October,Oct,10,4,2011
20111002,2011-10-02,Sunday,41,October,Oct,10,4,2011
20111003,2011-10-03,Monday,41,October,Oct,10,4,2011
20111004,2011-10-04,Tuesday,41,October,Oct,10,4,2011
20111005,2011-10-05,Wednesday,41,October,Oct,10,4,2011
20111006,2011-10-06,Thursday,41,October,Oct,10,4,2011
20111007,2011-10-07,Friday,41,October,Oct,10,4,2011
20111008,2011-10-08,Saturday,41,October,Oct,10,4,2011
20111009,2011-10-09,Sunday,42,October,Oct,10,4,2011
20111010,2011-10-10,Monday,42,October,Oct,10,4,2011
20111011,2011-10-11,Tuesday,42,October,Oct,10,4,2011
20111012,2011-10-12,Wednesday,42,October,Oct,10,4,2011
20111013,2011-10-13,Thursday,42,October,Oct,10,4,2011
20111014,2011-10-14,Friday,42,October,Oct,10,4,2011
20111015,2011-10-15,Saturday,42,October,Oct,10,4,2011
20111016,2011-10-16,Sunday,43,October,Oct,10,4,2011
20111017,2011-10-17,Monday,43,October,Oct,10,4,2011
20111018,2011-10-18,Tuesday,43,October,Oct,10,4,2011
20111019,2011-10-19,Wednesday,43,October,Oct,10,4,2011
20111020,2011-10-20,Thursday,43,October,Oct,10,4,2011
20111021,2011-10-21,Friday,43,October,Oct,10,4,2011
20111022,2011-10-22,Saturday,43,October,Oct,10,4,2011
20111023,2011-10-23,Sunday,44,October,Oct,10,4,2011
20111024,2011-10-24,Monday,44,October,Oct,10,4,2011
20111025,2011-10-25,Tuesday,44,October,Oct,10,4,2011
20111026,2011-10-26,Wednesday,44,October,Oct,10,4,2011
20111027,2011-10-27,Thursday,44,October,Oct,10,4,2011
20111028,2011-10-28,Friday,44,October,Oct,10,4,2011
20111029,2011-10-29,Saturday,44,October,Oct,10,4,2011
20111030,2011-10-30,Sunday,45,October,Oct,10,4,2011
20111031,2011-10-31,Monday,45,October,Oct,10,4,2011
20111101,2011-11-01,Tuesday,45,November,Nov,11,4,2011
20111102,2011-11-02,Wednesday,45,November,Nov,11,4,2011
20111103,2011-11-03,Thursday,45,November,Nov,11,4,2011
20111104,2011-11-04,Friday,45,November,Nov,11,4,2011
20111105,2011-11-05,Saturday,45,November,Nov,11,4,2011
20111106,2011-11-06,Sunday,46,November,Nov,11,4,2011
20111107,2011-11-07,Monday,46,November,Nov,11,4,2011
20111108,2011-11-08,Tuesday,46,November,Nov,11,4,2011
20111109,2011-11-09,Wednesday,46,November,Nov,11,4,2011
20111110,2011-11-10,Thursday,46,November,Nov,11,4,2011
20111111,2011-11-11,Friday,46,November,Nov,11,4,2011
20111112,2011-11-12,Saturday,46,November,Nov,11,4,2011
20111113,2011-11-13,Sunday,47,November,Nov,11,4,2011
20111114,2011-11-14,Monday,47,November,Nov,11,4,2011
20111115,2011-11-15,Tuesday,47,November,Nov,11,4,2011
20111116,2011-11-16,Wednesday,47,November,Nov,11,4,2011
20111117,2011-11-17,Thursday,47,November,Nov,11,4,2011
20111118,2011-11-18,Friday,47,November,Nov,11,4,2011
20111119,2011-11-19,Saturday,47,November,Nov,11,4,2011
20111120,2011-11-20,Sunday,48,November,Nov,11,4,2011
20111121,2011-11-21,Monday,48,November,Nov,11,4,2011
20111122,2011-11-22,Tuesday,48,November,Nov,11,4,2011
20111123,2011-11-23,Wednesday,48,November,Nov,11,4,2011
20111124,2011-11-24,Thursday,48,November,Nov,11,4,2011
20111125,2011-11-25,Friday,48,November,Nov,11,4,2011
20111126,2011-11-26,Saturday,48,November,Nov,11,4,2011
20111127,2011-11-27,Sunday,49,November,Nov,11,4,2011
20111128,2011-11-28,Monday,49,November,Nov,11,4,2011
20111129,2011-11-29,Tuesday,49,November,Nov,11,4,2011
20111130,2011-11-30,Wednesday,49,November,Nov,11,4,2011
20111201,2011-12-01,Thursday,49,December,Dec,12,4,2011
20111202,2011-12-02,Friday,49,December,Dec,12,4,2011
20111203,2011-12-03,Saturday,49,December,Dec,12,4,2011
20111204,2011-12-04,Sunday,50,December,Dec,12,4,2011
20111205,2011-12-05,Monday,50,December,Dec,12,4,2011
20111206,2011-12-06,Tuesday,50,December,Dec,12,4,2011
20111207,2011-12-07,Wednesday,50,December,Dec,12,4,2011
20111208,2011-12-08,Thursday,50,December,Dec,12,4,2011
20111209,2011-12-09,Friday,50,December,Dec,12,4,2011
20111210,2011-12-10,Saturday,50,December,Dec,12,4,2011
20111211,2011-12-11,Sunday,51,December,Dec,12,4,2011
20111212,2011-12-12,Monday,51,December,Dec,12,4,2011
20111213,2011-12-13,Tuesday,51,December,Dec,12,4,2011
20111214,2011-12-14,Wednesday,51,December,Dec,12,4,2011
20111215,2011-12-15,Thursday,51,December,Dec,12,4,2011
20111216,2011-12-16,Friday,51,December,Dec,12,4,2011
20111217,2011-12-17,Saturday,51,December,Dec,12,4,2011
20111218,2011-12-18,Sunday,52,December,Dec,12,4,2011
20111219,2011-12-19,Monday,52,December,Dec,12,4,2011
20111220,2011-12-20,Tuesday,52,December,Dec,12,4,2011
20111221,2011-12-21,Wednesday,52,December,Dec,12,4,2011
20111222,2011-12-22,Thursday,52,December,Dec,12,4,2011
20111223,2011-12-23,Friday,52,December,Dec,12,4,2011
20111224,2011-12-24,Saturday,52,December,Dec,12,4,2011
20111225,2011-12-25,Sunday,53,December,Dec,12,4,2011
20111226,2011-12-26,Monday,53,December,Dec,12,4,2011
20111227,2011-12-27,Tuesday,53,December,Dec,12,4,2011
20111228,2011-12-28,Wednesday,53,December,Dec,12,4,2011
20111229,2011-12-29,Thursday,53,December,Dec,12,4,2011
20111230,2011-12-30,Friday,53,December,Dec,12,4,2011
20111231,2011-12-31,Saturday,53,December,Dec,12,4,2011
20120101,2012-01-01,Sunday,1,January,Jan,1,1,2012
20120102,2012-01-02,Monday,1,January,Jan,1,1,2012
20120103,2012-01-03,Tuesday,1,January,Jan,1,1,2012
20120104,2012-01-04,Wednesday,1,January,Jan,1,1,2012
20120105,2012-01-05,Thursday,1,January,Jan,1,1,2012
20120106,2012-01-06,Friday,1,January,Jan,1,1,2012
20120107,2012-01-07,Saturday,1,January,Jan,1,1,2012
20120108,2012-01-08,Sunday,2,January,Jan,1,1,2012
20120109,2012-01-09,Monday,2,January,Jan,1,1,2012
20120110,2012-01-10,Tuesday,2,January,Jan,1,1,2012
20120111,2012-01-11,Wednesday,2,January,Jan,1,1,2012
20120112,2012-01-12,Thursday,2,January,Jan,1,1,2012
20120113,2012-01-13,Friday,2,January,Jan,1,1,2012
20120114,2012-01-14,Saturday,2,January,Jan,1,1,2012
20120115,2012-01-15,Sunday,3,January,Jan,1,1,2012
20120116,2012-01-16,Monday,3,January,Jan,1,1,2012
20120117,2012-01-17,Tuesday,3,January,Jan,1,1,2012
20120118,2012-01-18,Wednesday,3,January,Jan,1,1,2012
20120119,2012-01-19,Thursday,3,January,Jan,1,1,2012
20120120,2012-01-20,Friday,3,January,Jan,1,1,2012
20120121,2012-01-21,Saturday,3,January,Jan,1,1,2012
20120122,2012-01-22,Sunday,4,January,Jan,1,1,2012
20120123,2012-01-23,Monday,4,January,Jan,1,1,2012
20120124,2012-01-24,Tuesday,4,January,Jan,1,1,2012
20120125,2012-01-25,Wednesday,4,January,Jan,1,1,2012
20120126,2012-01-26,Thursday,4,January,Jan,1,1,2012
20120127,2012-01-27,Friday,4,January,Jan,1,1,2012
20120128,2012-01-28,Saturday,4,January,Jan,1,1,2012
20120129,2012-01-29,Sunday,5,January,Jan,1,1,2012
20120130,2012-01-30,Monday,5,January,Jan,1,1,2012
20120131,2012-01-31,Tuesday,5,January,Jan,1,1,2012
20120201,2012-02-01,Wednesday,5,February,Feb,2,1,2012
20120202,2012-02-02,Thursday,5,February,Feb,2,1,2012
20120203,2012-02-03,Friday,5,February,Feb,2,1,2012
20120204,2012-02-04,Saturday,5,February,Feb,2,1,2012
20120205,2012-02-05,Sunday,6,February,Feb,2,1,2012
20120206,2012-02-06,Monday,6,February,Feb,2,1,2012
20120207,2012-02-07,Tuesday,6,February,Feb,2,1,2012
20120208,2012-02-08,Wednesday,6,February,Feb,2,1,2012
20120209,2012-02-09,Thursday,6,February,Feb,2,1,2012
20120210,2012-02-10,Friday,6,February,Feb,2,1,2012
20120211,2012-02-11,Saturday,6,February,Feb,2,1,2012
20120212,2012-02-12,Sunday,7,February,Feb,2,1,2012
20120213,2012-02-13,Monday,7,February,Feb,2,1,2012
20120214,2012-02-14,Tuesday,7,February,Feb,2,1,2012
20120215,2012-02-15,Wednesday,7,February,Feb,2,1,2012
20120216,2012-02-16,Thursday,7,February,Feb,2,1,2012
20120217,2012-02-17,Friday,7,February,Feb,2,1,2012
20120218,2012-02-18,Saturday,7,February,Feb,2,1,2012
20120219,2012-02-19,Sunday,8,February,Feb,2,1,2012
20120220,2012-02-20,Monday,8,February,Feb,2,1,2012
20120221,2012-02-21,Tuesday,8,February,Feb,2,1,2012
20120222,2012-02-22,Wednesday,8,February,Feb,2,1,2012
20120223,2012-02-23,Thursday,8,February,Feb,2,1,2012
20120224,2012-02-24,Friday,8,February,Feb,2,1,2012
20120225,2012-02-25,Saturday,8,February,Feb,2,1,2012
20120226,2012-02-26,Sunday,9,February,Feb,2,1,2012
20120227,2012-02-27,Monday,9,February,Feb,2,1,2012
20120228,2012-02-28,Tuesday,9,February,Feb,2,1,2012
20120229,2012-02-29,Wednesday,9,February,Feb,2,1,2012
20120301,2012-03-01,Thursday,9,March,Mar,3,1,2012
20120302,2012-03-02,Friday,9,March,Mar,3,1,2012
20120303,2012-03-03,Saturday,9,March,Mar,3,1,2012
20120304,2012-03-04,Sunday,10,March,Mar,3,1,2012
20120305,2012-03-05,Monday,10,March,Mar,3,1,2012
20120306,2012-03-06,Tuesday,10,March,Mar,3,1,2012
20120307,2012-03-07,Wednesday,10,March,Mar,3,1,2012
20120308,2012-03-08,Thursday,10,March,Mar,3,1,2012
20120309,2012-03-09,Friday,10,March,Mar,3,1,2012
20120310,2012-03-10,Saturday,10,March,Mar,3,1,2012
20120311,2012-03-11,Sunday,11,March,Mar,3,1,2012
20120312,2012-03-12,Monday,11,March,Mar,3,1,2012
20120313,2012-03-13,Tuesday,11,March,Mar,3,1,2012
20120314,2012-03-14,Wednesday,11,March,Mar,3,1,2012
20120315,2012-03-15,Thursday,11,March,Mar,3,1,2012
20120316,2012-03-16,Friday,11,March,Mar,3,1,2012
20120317,2012-03-17,Saturday,11,March,Mar,3,1,2012
20120318,2012-03-18,Sunday,12,March,Mar,3,1,2012
20120319,2012-03-19,Monday,12,March,Mar,3,1,2012
20120320,2012-03-20,Tuesday,12,March,Mar,3,1,2012
20120321,2012-03-21,Wednesday,12,March,Mar,3,1,2012
20120322,2012-03-22,Thursday,12,March,Mar,3,1,2012
20120323,2012-03-23,Friday,12,March,Mar,3,1,2012
20120324,2012-03-24,Saturday,12,March,Mar,3,1,2012
20120325,2012-03-25,Sunday,13,March,Mar,3,1,2012
20120326,2012-03-26,Monday,13,March,Mar,3,1,2012
20120327,2012-03-27,Tuesday,13,March,Mar,3,1,2012
20120328,2012-03-28,Wednesday,13,March,Mar,3,1,2012
20120329,2012-03-29,Thursday,13,March,Mar,3,1,2012
20120330,2012-03-30,Friday,13,March,Mar,3,1,2012
20120331,2012-03-31,Saturday,13,March,Mar,3,1,2012
20120401,2012-04-01,Sunday,14,April,Apr,4,2,2012
20120402,2012-04-02,Monday,14,April,Apr,4,2,2012
20120403,2012-04-03,Tuesday,14,April,Apr,4,2,2012
20120404,2012-04-04,Wednesday,14,April,Apr,4,2,2012
20120405,2012-04-05,Thursday,14,April,Apr,4,2,2012
20120406,2012-04-06,Friday,14,April,Apr,4,2,2012
20120407,2012-04-07,Saturday,14,April,Apr,4,2,2012
20120408,2012-04-08,Sunday,15,April,Apr,4,2,2012
20120409,2012-04-09,Monday,15,April,Apr,4,2,2012
20120410,2012-04-10,Tuesday,15,April,Apr,4,2,2012
20120411,2012-04-11,Wednesday,15,April,Apr,4,2,2012
20120412,2012-04-12,Thursday,15,April,Apr,4,2,2012
20120413,2012-04-13,Friday,15,April,Apr,4,2,2012
20120414,2012-04-14,Saturday,15,April,Apr,4,2,2012
20120415,2012-04-15,Sunday,16,April,Apr,4,2,2012
20120416,2012-04-16,Monday,16,April,Apr,4,2,2012
20120417,2012-04-17,Tuesday,16,April,Apr,4,2,2012
20120418,2012-04-18,Wednesday,16,April,Apr,4,2,2012
20120419,2012-04-19,Thursday,16,April,Apr,4,2,2012
20120420,2012-04-20,Friday,16,April,Apr,4,2,2012
20120421,2012-04-21,Saturday,16,April,Apr,4,2,2012
20120422,2012-04-22,Sunday,17,April,Apr,4,2,2012
20120423,2012-04-23,Monday,17,April,Apr,4,2,2012
20120424,2012-04-24,Tuesday,17,April,Apr,4,2,2012
20120425,2012-04-25,Wednesday,17,April,Apr,4,2,2012
20120426,2012-04-26,Thursday,17,April,Apr,4,2,2012
